id,jaccard_1,jaccard_10,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,max_jaccard,mean_jaccard,similar_1,similar_10,similar_2,similar_3,similar_4,similar_5,similar_6,similar_7,similar_8,similar_9
23f2003747,0.421875,0.3515625,0.4140625,0.4140625,0.4140625,0.4140625,0.40625,0.390625,0.375,0.3671875,0.421875,0.396875,22f3002336,21f1006373,23f3001345,23f2003894,22f1001602,22f2000445,23f3003763,22f2000517,23f1000629,22ds3000122
23f2003777,0.1171875,0.1015625,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.1171875,0.1140625,23f3001345,21f1006373,22f2000517,23f2005597,23f2003894,22f1001602,22f2000445,23f1002480,23f3003749,21f3000328
23f2003785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f3000448,23f1002688,23f3004146,23f1000965,22f1001834,22f2001347,22f1001210,23f3001129,22f3000263,22f3001192
23f2003803,0.1484375,0.125,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.125,0.125,0.125,0.1484375,0.1328125,23f2005698,22f3001210,22f2000517,22f1000493,23f3001345,23f2003894,23f2001475,23f2002105,23f2000934,22f3001953
23f2003845,0.1171875,0.0625,0.09375,0.09375,0.0859375,0.0859375,0.078125,0.078125,0.0703125,0.0625,0.1171875,0.0828125,23f1001713,22f3002354,23f1002374,23f2005504,23f2003700,23f2005698,23f2004527,22f1000522,21f1004929,23f2004625
23f2003894,0.9921875,0.171875,0.2421875,0.21875,0.21875,0.2109375,0.1953125,0.1953125,0.1796875,0.171875,0.9921875,0.2796875,23f3001345,21f1001238,23f2001005,23f2000934,23f2004527,22f2000945,22f1000522,23f2005698,23f2005504,23f2004165
23f2003916,0.171875,0.1171875,0.171875,0.1640625,0.1640625,0.1484375,0.140625,0.140625,0.1328125,0.1328125,0.171875,0.1484375,23f1000996,23f2003803,23f2003700,22f3000983,23f2005698,22f2000517,23f3001345,23f2003894,21f1006373,22f3001119
23f2003986,0.65625,0.1171875,0.1328125,0.125,0.125,0.125,0.125,0.1171875,0.1171875,0.1171875,0.65625,0.17578125,23f1000542,22f3000745,23f3002560,24f1001336,23f1001418,23f3003721,22f3000400,21f3002268,23ds3000081,22f1001615
23f2004005,0.21875,0.1953125,0.21875,0.2109375,0.2109375,0.203125,0.203125,0.203125,0.203125,0.1953125,0.21875,0.20625,21f2000854,23f1001535,23f1000966,23f1000200,23f2002904,21f1004349,22f1001853,21f2000753,22ds2000111,21f3002488
23f2004032,1.0,0.0859375,0.8046875,0.15625,0.15625,0.1015625,0.09375,0.09375,0.09375,0.0859375,1.0,0.2671875,24ds1000075,21f3002090,23f1000404,23f1000698,22f3000813,23f1002938,22f3002204,23f2005504,21f3002276,23f1001293
23f2004112,0.421875,0.1484375,0.1953125,0.1640625,0.1640625,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.421875,0.184375,23f1003155,22f3002743,22f3003067,23f1000996,23f2003700,22f3000983,23f2002351,22f3001732,23f1001418,22f2001226
23f2004152,0.9453125,0.125,0.5625,0.140625,0.1328125,0.125,0.125,0.125,0.125,0.125,0.9453125,0.253125,22f1000693,23f2003894,21f3001666,22f1000493,23f2005698,23f3001345,23f2004165,23f2000934,22f2000517,23f2001127
23f2004159,1.0,0.953125,1.0,1.0,1.0,0.9765625,0.9609375,0.9609375,0.9609375,0.953125,1.0,0.9765625,23f2003488,22f2001347,23f2000887,23f3001470,22f3003042,23f2005059,21f1000330,23f2004225,22f3001738,22f1001834
23f2004160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,23f1001901,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,22f2000240
23f2004165,0.1640625,0.109375,0.140625,0.1328125,0.1328125,0.125,0.125,0.125,0.125,0.1171875,0.1640625,0.1296875,21f1004929,22f3001210,23f2005698,23f1002374,23f2005504,22f1000693,22f3002354,22f1000522,23f2003700,23f2004527
23f2004225,0.9921875,0.1328125,0.6484375,0.6015625,0.1640625,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.9921875,0.32109375,23f1001050,22f3001415,22f3000130,21f2000168,23f2004165,24f1001336,23f2000934,22f3001652,22f3001119,21f2000753
23f2004328,1.0,0.3125,0.4921875,0.4921875,0.4921875,0.4375,0.3984375,0.3125,0.3125,0.3125,1.0,0.45625,23f1001909,23f2003894,23ds1000121,23f1002687,23f1001473,23f1002092,22f2001318,23f3001345,23f2001033,22f3000364
23f2004408,1.0,0.1796875,0.1953125,0.1875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,1.0,0.2640625,21f2001136,22f1000493,23f2002351,23f1000629,23f3001345,23f2001033,22f3000364,23f2003894,22f1001602,22f2000445
23f2004417,0.1015625,0.0703125,0.1015625,0.1015625,0.09375,0.0859375,0.078125,0.078125,0.0703125,0.0703125,0.1015625,0.08515625,22f1000259,22f1001221,23f1001360,22f3003121,22f3002986,23ds2000023,23f1000774,23f1000205,23f2002904,23ds2000155
23f2004468,0.09375,0.0703125,0.0859375,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.09375,0.07734375,23f1000774,24f1002469,22f2000774,23f2002351,23f1002330,23f2002904,23f2001127,22f2000931,21f3002090,22f2000169
23f2004494,0.078125,0.0703125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.078125,0.07265625,23f2004165,23f2002166,21f2001119,22f1001807,21f1000330,24ds2000136,22f1001834,22f2001347,23f3001129,22f3000263
23f2004499,1.0,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,0.9765625,0.9609375,1.0,0.98984375,23f2003488,23f2004225,23f2004159,23f2000887,23f2000328,23f3001470,24f1001450,22f3003042,23f2005059,21f1000330
23f2004527,0.109375,,0.1015625,0.0390625,,,,,,,0.109375,0.08333333333333333,23f2003700,,22f3002354,24ds1000075,,,,,,
23f2004625,0.078125,0.0390625,0.0703125,0.0625,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.046875,0.078125,0.05546875,22f1000522,24ds1000075,21f1004929,23f2004527,22f1000693,22f3002354,22f3001421,23f1002374,23f2003700,23f1001713
23f2004652,0.1796875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.1796875,0.17265625,22f3002336,22f1001602,22f3001699,23f3001345,23f2001033,22f3000364,22f2000517,21f3002925,23f2003894,23f3003763
23f2004671,0.1953125,0.1640625,0.1796875,0.1796875,0.171875,0.171875,0.171875,0.1640625,0.1640625,0.1640625,0.1953125,0.17265625,22f3000703,23f2003700,23f2004527,21f2000973,24ds2000136,23f2005504,22f3001415,23f1000996,22f3000983,23f3002347
23f2004714,0.0859375,0.078125,0.0859375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.078125,0.0859375,0.08125,23f3002560,22ds3000122,23f2005121,22f2000517,21f3001666,23f3001345,21f1006373,23f2003894,22f1001602,22f2000445
23f2004747,0.1796875,0.0859375,0.1015625,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.1796875,0.09921875,23f1001747,22f1000522,23f1001467,23f2002105,23f3004390,22f1001445,23f2004165,23f2002364,23f1002829,23f1000113
23f2004790,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,22f1001834,22f1001105,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,23f1001901,22f3000695
23f2004829,0.1328125,0.109375,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.1328125,0.115625,23f1000200,23f2001033,23f1002330,23f2004165,22f2000517,22f3001119,23f3002347,22f3000954,22f3001732,23f3001345
23f2004839,0.1484375,0.125,0.140625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1484375,0.12890625,22f1000493,23ds3000249,23ds3000136,24ds1000086,21f2001136,21f3000413,21f3001858,22f1001432,23f2004408,21f3000045
23f2004904,0.15625,0.125,0.1484375,0.140625,0.1328125,0.125,0.125,0.125,0.125,0.125,0.15625,0.1328125,23f2002904,23f2003894,23f2005504,22f3001415,22f3002336,23f3001345,21f1006373,22f2000517,21f2000753,23f2005597
23f2004919,0.671875,0.1015625,0.1171875,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.671875,0.1609375,24f1000237,23f2005698,23f2004165,23f2002105,24ds2000136,23f2003111,23f2000934,23f1000996,22f3000983,23f2003700
23f2004971,0.1328125,0.1171875,0.125,0.125,0.125,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.1328125,0.121875,23f1001545,23f2005504,23f2001030,23f1001245,22f3001953,22f1001786,23f2005121,23f1000996,21f1003657,22f3001028
23f2005014,0.359375,0.09375,0.125,0.125,0.1171875,0.109375,0.109375,0.1015625,0.1015625,0.09375,0.359375,0.13359375,23f2002364,23f2001566,23f2003700,23f2005698,21f1001238,23f2005504,22f3000983,23f1002374,21f1004929,24f1001336
23f2005021,0.234375,0.171875,0.2265625,0.21875,0.203125,0.1875,0.1875,0.1796875,0.1796875,0.171875,0.234375,0.19609375,21f2000753,22f3001953,23f2002904,23f2005504,23f2004527,21f1001238,23f3002592,23f2001005,22f1000522,23f2000934
23f2005059,0.96875,0.140625,0.96875,0.9609375,0.9609375,0.625,0.5859375,0.1640625,0.140625,0.140625,0.96875,0.565625,22f3001192,21f2000753,23f1001050,23f2004225,22f3001738,22f3000130,21f2000168,23f2004165,24f1001336,22f3001119
23f2005076,0.96875,0.1953125,0.234375,0.21875,0.21875,0.2109375,0.2109375,0.2109375,0.2109375,0.203125,0.96875,0.28828125,22f3001028,21f2000584,23f2004671,23f1002374,23f2000362,23f1000996,21f1003657,22f3000983,23f2003700,21f2000753
23f2005121,0.3203125,0.2734375,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.2734375,0.2734375,0.3203125,0.2828125,23f3003763,23f1002480,23f3001345,22f2000517,22f3002336,23f2003894,22f1001602,22f2000445,21f1006244,23f2005597
23f2005375,0.625,0.5390625,0.625,0.625,0.625,0.625,0.6171875,0.59375,0.578125,0.5546875,0.625,0.60078125,23f3001345,23f1000629,23f2001033,22f3000364,23f2003894,22f2000445,22f1001602,23ds3000059,22f2000517,23f3003763
23f2005504,0.25,0.0859375,0.203125,0.1953125,0.1640625,0.1484375,0.125,0.1171875,0.1015625,0.09375,0.25,0.1484375,23f2005698,23f2004625,22f1000522,23f2004527,23f2003700,21f1004929,23f1002374,22f3002354,22f1000693,24ds1000075
23f2005597,0.6796875,0.453125,0.6796875,0.6796875,0.6796875,0.6484375,0.640625,0.6015625,0.5390625,0.5390625,0.6796875,0.6140625,23f3001345,22f3000703,23f2003894,22f1001602,22f2000445,22f3002336,22f2000517,21f1006373,23f3003749,21f3000328
23f2005698,0.2265625,0.0625,0.203125,0.171875,0.140625,0.1328125,0.125,0.1015625,0.0625,0.0625,0.2265625,0.12890625,23f2004527,23f1001713,22f1000522,23f2003700,23f1002374,22f1000693,21f1004929,22f3002354,23f2004625,22f3001421
23f3000169,0.109375,0.09375,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.109375,0.09921875,23f2005504,22f3001732,21f3001656,23f2005121,22f2000902,22f1000522,22ds3000122,23f1000774,23ds3000081,21f3003136
23f3000846,0.9375,0.5390625,0.921875,0.6640625,0.6640625,0.6640625,0.6640625,0.65625,0.640625,0.5390625,0.9375,0.6890625,23f3003749,23f2005597,21f3000328,23f3001345,23f2003894,22f1001602,22f2000445,22f3002336,22f2000517,21f1006373
23f3001129,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,0.9921875,0.9921875,0.9765625,1.0,0.99296875,22f3001192,23f2005059,23f1002688,22f3000695,23f2003415,22f3001059,23f1001050,23f2004225,22f3001738,21f1000330
23f3001322,0.3125,0.28125,0.3125,0.3125,0.3125,0.3125,0.3046875,0.3046875,0.28125,0.28125,0.3125,0.3015625,23f3001345,23f3003749,23f2003894,23f3003763,22f1001602,22f2000445,22f2000517,22f3002336,21f1006244,23f2001366
23f3001345,0.2421875,0.1640625,0.21875,0.21875,0.1953125,0.1953125,0.1796875,0.171875,0.171875,0.171875,0.2421875,0.19296875,23f2001005,23f2002364,23f2000934,23f2004527,22f1000522,23f2005698,23f2005504,23f2004165,21f1001238,21f2000753
23f3001470,0.9765625,0.140625,0.9609375,0.9609375,0.953125,0.953125,0.640625,0.578125,0.15625,0.140625,0.9765625,0.64609375,23f2005059,22f1000493,23f2004225,22f3001738,22f3001192,23f1001050,22f3000130,21f2000168,23f2004165,21f2000753
23f3001726,0.078125,0.0703125,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.078125,0.07421875,23f1002809,23f1000178,22f2001255,22f1000894,21f1002727,22f2001256,22f3001838,21f3002090,22f3000087,23f1002850
23f3001831,0.2421875,0.1484375,0.2421875,0.2265625,0.1640625,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.2421875,0.17890625,23f1000996,22f3001953,23f2003700,22f3000983,24ds2000136,23f2003235,21f1001238,23f2005504,22f1000619,23f1003155
23f3002086,0.9296875,0.1484375,0.1875,0.171875,0.1640625,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.9296875,0.23515625,23f3002284,23f2005121,24f1000142,23f1000200,22f2001401,22f3000626,22f3001699,23f3001345,23f2001033,22f3000364
23f3002189,0.0703125,0.0625,0.0703125,0.0703125,0.0703125,0.0703125,0.0625,0.0625,0.0625,0.0625,0.0703125,0.06640625,24f1001336,21f2000168,23f2002364,22f1000952,23f2005504,23f1001734,23f2004527,23f2002904,22f3002354,22f1000522
23f3002262,0.0703125,0.0546875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0546875,0.0546875,0.0703125,0.0609375,23f1001535,23ds1000121,23f2005021,23f1001990,23f3002347,23f1000205,23f2004417,23f2003124,23f1002620,23f1002374
23f3002284,0.15625,0.140625,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.140625,0.140625,0.15625,0.1453125,23f1000200,23f2003894,22f2001335,22f3000626,22f2001401,23f3001345,23f2001033,22f3000364,23f2005121,22f2000517
23f3002347,0.2265625,0.1953125,0.2109375,0.2109375,0.203125,0.203125,0.203125,0.1953125,0.1953125,0.1953125,0.2265625,0.20390625,21f2000753,22f2000517,23f2003111,22f3000757,23f2001366,23f2002904,21f1001141,24ds2000136,23f3003749,23f2000934
23f3002560,0.203125,0.1640625,0.1953125,0.1953125,0.1875,0.1796875,0.1796875,0.171875,0.171875,0.171875,0.203125,0.18203125,22f3000983,21f1001238,23f1000996,23f2003700,23f2005021,23f1001418,23f1000966,23f2000934,21f3002925,22ds2000111
23f3002592,0.328125,0.1640625,0.234375,0.2109375,0.1875,0.171875,0.171875,0.171875,0.171875,0.1640625,0.328125,0.19765625,23f2002904,23f1001172,21f2000753,23f2005504,21f1004929,23f3001345,22f2000517,23f2003894,22f3001953,21f1001238
23f3002624,0.109375,0.09375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.109375,0.10078125,23f3003749,23f2004165,21f3000328,24ds2000136,23f1002049,21f2000168,23f1000966,22f1001445,24f1001336,22f3001192
23f3003117,0.1484375,0.125,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.125,0.125,0.1484375,0.1328125,23f1002330,22f2000517,22f3000130,23f3001345,23f2003894,22f1001602,22f2000445,23f3002592,23f2003111,23f2000934
23f3003567,0.171875,0.1328125,0.1640625,0.15625,0.1484375,0.140625,0.140625,0.140625,0.140625,0.140625,0.171875,0.14765625,23f2000934,22f1000493,23f1002330,22f3001415,23f2004165,23f2003111,21f1004929,22f1001432,21f3000045,23ds3000249
23f3003601,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,21f3002268,23f1002938,23f2001030,24f1001336,22f1001595,23f2000934,22f1001615,22f3000745,22f3001142,24ds2000109
23f3003711,0.1953125,0.1484375,0.1875,0.1875,0.171875,0.1640625,0.1640625,0.15625,0.15625,0.15625,0.1953125,0.16875,22f2001166,21f3002090,22f3000966,22f3001566,21f3000834,22f3001191,23f2005698,23f2001030,22f3001732,22f3000983
23f3003721,0.2109375,0.1953125,0.2109375,0.2109375,0.2109375,0.2109375,0.2109375,0.2109375,0.203125,0.1953125,0.2109375,0.20703125,23f3001345,23f2002364,23f2005597,23f2003894,22f1001602,22f2000445,23f1000966,23f1002480,22f2001193,21f1006373
23f3003749,0.6640625,0.171875,0.6640625,0.65625,0.21875,0.203125,0.1953125,0.1796875,0.1796875,0.1796875,0.6640625,0.33125,23f3001345,23f2005698,23f2003894,22f2000517,23f2001005,23f2000934,23f2004527,21f1001238,22f1000522,22f3001953
23f3003763,0.796875,0.6875,0.796875,0.7890625,0.7890625,0.75,0.734375,0.6953125,0.6875,0.6875,0.796875,0.74140625,23f2003894,23f1002480,22f2000445,23f3001345,22f1001602,22f2000517,22f3002336,22ds3000122,21f1006244,23f2005597
23f3004035,0.578125,0.1328125,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.140625,0.1328125,0.578125,0.1859375,24f1002112,22f2000517,22f3000703,21f3002090,23f2004527,23f3003749,23f1001172,23f2001005,21f3000328,23f3001345
23f3004146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f3000448,22f1001645,23f1000965,22f1001834,22f2001347,22f1001210,23f3001129,22f3000263,22f3001192,23f1002688
23f3004177,0.109375,0.0859375,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.0859375,0.0859375,0.0859375,0.109375,0.09609375,22f3000983,22f2000481,21f2000372,24f1001336,23f1000996,23f1003155,23f2003700,21f3002090,21f3002088,23f2002904
23f3004236,0.0859375,0.0703125,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0859375,0.075,23f2001030,23f2002904,22f3002204,23f2000934,21f1003657,21f2000584,22f3001838,23f3001831,23f1002829,23f2004625
23f3004263,0.140625,0.109375,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.140625,0.11875,23f1000774,22f2000169,21f3002276,21f3002090,21f2000753,22f1000952,23f1001535,22f2000545,23f2005698,22f2000931
23f3004266,0.1015625,0.078125,0.1015625,0.0859375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.1015625,0.08515625,23f1001418,22f3002723,22f3000400,21f1000601,23f2003747,23f2002904,23f2002351,21f1006244,22f3001732,23f1003099
23f3004354,0.203125,0.171875,0.1953125,0.1875,0.1796875,0.1796875,0.1796875,0.171875,0.171875,0.171875,0.203125,0.18125,21f2000753,22f2001062,23f1000966,22f3001652,23f2004165,22f3000983,22f3001953,23f1000996,23f2005021,23f2003700
23f3004372,0.9921875,0.453125,0.4609375,0.4609375,0.4609375,0.453125,0.453125,0.453125,0.453125,0.453125,0.9921875,0.509375,22f3000703,23f2005597,23f3003763,22f1001602,23f1000629,21f1006244,23f3001345,23f2001033,22f3000364,22f2000517
23f3004390,0.1640625,0.1015625,0.1484375,0.140625,0.125,0.125,0.1171875,0.109375,0.109375,0.109375,0.1640625,0.125,23f2005698,21f1001238,23f2004527,22f3001210,23f2002904,22f3000983,23f2003700,23f2004165,23f2000934,22f1000522
24ds1000036,0.1796875,0.1328125,0.1484375,0.140625,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.1796875,0.1421875,21f3002090,23f3003749,23f3002592,22f2000169,21f3000105,23f2005504,22f3000703,23f3004035,22f3001732,23f2001366
24ds1000042,0.1171875,0.0703125,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.1171875,0.08046875,21f1000601,21f3000753,22f3000721,23f1000024,23f1001675,21f1004349,23f1002786,23f3004035,23f3002560,23f2003111
24ds1000043,0.0859375,0.0703125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0859375,0.07734375,22f3003121,23ds3000211,23f2002351,21f1006244,23ds3000177,23f2005597,22f2001730,21f3000517,23f1002480,23f1003099
24ds1000044,0.171875,0.09375,0.171875,0.171875,0.1328125,0.1328125,0.109375,0.1015625,0.09375,0.09375,0.171875,0.12734375,23f1000996,23f2003100,22f3000983,23f2003700,21f1004929,22f2000481,23f1000966,21f1004349,22f3002597,22f3001652
24ds1000075,0.046875,,0.0390625,,,,,,,,0.046875,0.04296875,22f3002354,,23f2003700,,,,,,,
24ds1000086,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,22f1001834,23f1001901,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,22f2000240
24ds2000089,0.109375,0.1015625,0.109375,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.109375,0.10625,22f2000169,21f1003657,24ds2000136,22f1001711,22f2000902,22f3000966,22f3001566,21f3002090,23f2001366,23f3003749
24ds2000109,0.078125,0.0390625,0.0703125,0.0546875,0.0546875,0.046875,0.046875,0.046875,0.046875,0.046875,0.078125,0.053125,22f1000522,23f1002374,23f2004527,21f1004929,22f3001421,22f3003031,22f1000693,22f3002354,21f1000303,24ds1000075
24ds2000122,0.46875,0.3046875,0.3046875,0.3046875,0.3046875,0.3046875,0.3046875,0.3046875,0.3046875,0.3046875,0.46875,0.32109375,23f1001585,23f3001470,21f1000330,23f2003488,23f2004499,23f2004159,23f2000887,21f3000432,23f2000328,23f2004225
24ds2000126,0.171875,0.1171875,0.15625,0.1484375,0.140625,0.1328125,0.125,0.125,0.1171875,0.1171875,0.171875,0.13515625,23f2002904,22f1000522,21f2000753,22f3001415,23f2000934,24ds2000136,23f1001172,22f3001210,23f1002374,23f2005504
24ds2000127,0.5625,0.0859375,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.5625,0.140625,24ds2000130,23f3002189,23f2004165,23f2002364,23f2002904,22f2001661,23f1001357,23f1001758,22f3000087,22f3001119
24ds2000130,0.125,0.09375,0.125,0.1171875,0.1171875,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.125,0.10703125,22f2001661,23f1000404,23f1001758,23f2002364,23f2002904,22f3001119,23f2005504,23f2001005,23f2004165,23f2000934
24ds2000136,0.203125,0.1328125,0.1953125,0.171875,0.1484375,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.203125,0.153125,23f2001030,23f2005698,23f2003700,22f3000983,21f1004719,23f2000934,22f3001210,23f2004165,22f3001652,23f2002904
24ds2000141,0.203125,0.1953125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.1953125,0.203125,0.2015625,23f1003099,23f2001033,23f1002330,23f2001366,23f3003749,23ds3000211,23f1003090,22f3002336,21f3000328,23f3001345
24ds3000059,0.171875,0.1328125,0.1640625,0.1484375,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.171875,0.14609375,22f1001786,23f2005076,23f2001908,23f2002936,23f2001030,22f1001595,22f1001615,22f3000745,23f2005698,23f1000726
24ds3000083,0.1328125,0.1015625,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1328125,0.1109375,21f3002090,21f3002276,23f3003567,21f2000584,23f3004035,23f1002829,24f1002112,23f1000113,23f2004747,23f2003111
24ds3000100,0.0703125,0.046875,0.0703125,0.0703125,0.0625,0.0625,0.0546875,0.0546875,0.046875,0.046875,0.0703125,0.05859375,21f3002780,22f3000942,23f2002362,23f1003005,22f1000386,22f2001248,21f2000639,22f3001530,21f3002268,22f3000344
24f1000142,0.21875,0.1875,0.21875,0.203125,0.1953125,0.1875,0.1875,0.1875,0.1875,0.1875,0.21875,0.19609375,21f3002925,22f3000364,23f2005698,23f3003763,21f3000517,23f2002351,22f2000169,21f1006244,23f3001345,23f2001033
24f1000237,0.1015625,0.078125,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.078125,0.078125,0.1015625,0.0859375,23f1001734,22f1000693,23f2004165,24ds2000136,23f1001357,22f3001119,23f1001172,22f1001445,23f2003111,23f2000934
24f1000781,0.1171875,0.0859375,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.09375,0.0859375,0.1171875,0.09609375,23f2002904,23f2004165,23f2000934,22f3002199,21f1004929,22f1001432,22f1000522,21f3000045,23ds3000249,21f1006373
24f1001283,1.0,0.9921875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99921875,23f3001129,23f2004225,22f3001192,23f1002688,23f1001901,22f3000695,22f1001105,23f2003415,22f3001059,23f1001050
24f1001336,0.1875,0.1328125,0.15625,0.15625,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.1875,0.15,21f1001238,22f3000983,21f1004929,23f2002904,23f2000934,22f3001652,23f2005504,24ds2000136,23f2004165,21f2000168
24f1001450,1.0,0.953125,1.0,1.0,1.0,1.0,0.9765625,0.9609375,0.9609375,0.9609375,1.0,0.98125,23f2003488,22f1001834,23f2004159,23f2000887,23f3001470,22f3003042,23f2005059,21f1000330,23f2004225,22f3001738
24f1001850,0.140625,0.1171875,0.1328125,0.125,0.125,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.140625,0.1234375,23ds3000066,23f2002904,21f3002090,21f3002088,23f3002347,22f3003055,22f2000169,23f1001418,23f1002049,21f1001238
24f1002025,0.078125,0.0625,0.0703125,0.0703125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.078125,0.065625,22f2001248,23ds1000051,22f1000386,22f2001193,21f3002090,22f3000087,23f1001168,22f3002393,23f2002364,22f3000703
24f1002112,0.1171875,0.09375,0.1171875,0.1171875,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.1171875,0.1046875,23f2004527,22f1000693,23f2005504,23f2001005,23f2003111,24f1001336,23f2004165,23f3004390,23f1001172,23f2001566
24f1002176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,22f3000695,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,23f1001901
24f1002469,0.0625,0.0546875,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0625,0.05703125,22f3001506,22f1001203,22f3002986,21f1001141,23f1002330,23f2000934,23f2002904,23f2005504,24ds2000126,21f2000168
